"team","season","returning_ppa_pct","returning_passing_ppa_pct","returning_usage_pct","talent_percentile","preseason_poll_vote_share","retained_quality","replacement_capacity","portal_incoming_count","portal_outgoing_count","portal_rated_incoming_count","portal_incoming_value","portal_incoming_percentile","portal_offense_ppa","portal_offense_score","portal_offense_eligible_count","portal_offense_matched_count","portal_offense_match_rate","portal_replacement_capacity","portal_offense_replacement","roster_rebuild_score","roster_rebuild_flag","hype_gap","source","captured_at"
"North Texas",2021,0.499,0.568,0.517,0.392307692307692,0,0.1754296875,0.196546153846154,11,19,2,0.0731818181818182,0.465384615384615,0,-0.491494242760212,2,0,0,0.224780769230769,-0.237391719253183,0,FALSE,0.0484375,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Northern Illinois",2021,0.539,0,0.522,0.130769230769231,0,0.05053125,0.0602846153846154,1,19,1,0.0363636363636364,0.269230769230769,18.6524195804196,0.912437490372388,1,1,1,0.128692307692308,0.436145120398001,0.436145120398001,FALSE,0.30625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Northwestern",2021,0.14,0,0.179,0.669230769230769,0,0.1159375,0.575538461538461,7,8,2,0.0759090909090909,0.565384615384615,0.428118881118881,0.00964102733189815,3,3,1,0.464180769230769,0.00791528343948839,0.00791528343948839,FALSE,-0.428125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Notre Dame",2021,0.366,0.032,0.458,0.915384615384615,0.677230734529201,0.3316875,0.580353846153846,4,19,2,0.0804545454545455,0.615384615384615,0,-0.491494242760212,0,0,1,0.333538461538462,-0.266389879576035,0,FALSE,0.0399038461538461,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Ohio",2021,0.931,1,0.906,0.107692307692308,0,0.8655390625,0.00743076923076923,1,5,0,0,0,0,-0.491494242760212,0,0,1,0,-0.04620045881946,0,FALSE,-0.5296875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Ohio State",2021,0.47,0.106,0.401,0.984615384615385,0.892563407919634,0.407578125,0.521846153846154,1,5,0,0,0,0,-0.491494242760212,0,0,1,0,-0.294405051413367,0,FALSE,0.109735576923077,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Oklahoma",2021,0.711,0.872,0.588,0.961538461538462,0.929039001987799,0.6832265625,0.277884615384615,10,19,9,0.355454545454545,1,27.7960489510489,1.14105711992104,4,1,0.25,0.412,0.47011553340747,0.47011553340747,FALSE,0.0236778846153847,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Oklahoma State",2021,0.511,0.725,0.679,0.592307692307692,0.0666255397902529,0.30340625,0.289638461538462,5,8,4,0.149545454545455,0.776923076923077,1.48027972027972,0.106249225831305,2,1,0.5,0.249392307692308,0.0341060014918489,0.0341060014918489,FALSE,0.229326923076923,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Old Dominion",2021,,,,0.207692307692308,0,,,7,14,2,0.0731818181818182,0.465384615384615,-0.578160839160839,-1.14105711992104,4,1,0.25,,,,,,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Oregon",2021,0.522,0.173,0.54,0.946153846153846,0.572377723260756,0.31809375,0.452261538461538,0,12,0,0,0,0,-0.491494242760212,0,0,1,0,-0.226087351669698,0,FALSE,0.313701923076923,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Oregon State",2021,0.817,0.871,0.755,0.638461538461538,0,0.3127578125,0.116838461538462,6,14,4,0.146818181818182,0.746153846153846,31.9568181818182,1.35028969383193,2,1,0.5,0.182807692307692,0.330820974988823,0.330820974988823,FALSE,0.0171875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Penn State",2021,0.843,0.93,0.808,0.884615384615385,0.277453385554902,0.4741875,0.138884615384615,6,14,6,0.231363636363636,0.926923076923077,-6.79482167832168,-1.81691082279994,1,1,1,0.177969230769231,-0.348846877977588,0,FALSE,0.299038461538462,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Pittsburgh",2021,0.854,0.942,0.935,0.723076923076923,0,0.65384375,0.105569230769231,4,6,1,0.0368181818181818,0.326923076923077,4.30936363636364,0.344102462883016,2,1,0.5,0.02125,0.022366660087396,0.022366660087396,FALSE,-0.365625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Purdue",2021,0.904,1,0.895,0.653846153846154,0,0.452,0.0627692307692308,8,8,2,0.0736363636363636,0.5,5.69136713286713,0.406173144992,3,2,0.666666666666667,0.0525,0.04264818022416,0.04264818022416,FALSE,-0.1,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Rice",2021,0.342,0.124,0.706,0.246153846153846,0,0.216421875,0.161969230769231,3,5,1,0.0363636363636364,0.269230769230769,14.4539020979021,0.80109452928195,2,2,1,0.0791538461538462,0.235521791608893,0.235521791608893,FALSE,-0.2328125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Rutgers",2021,0.922,0.604,0.846,0.515384615384615,0,0.18728125,0.0402,7,17,4,0.148636363636364,0.769230769230769,0,-0.491494242760212,2,0,0,0.118461538461538,-0.0756901133850727,0,FALSE,0.196875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"SMU",2021,0.457,-0.009,0.468,0.523076923076923,0,0.29990625,0.284030769230769,14,9,6,0.231363636363636,0.926923076923077,-0.716783216783217,-1.2183870521704,6,1,0.166666666666667,0.493123076923077,-0.648181911754655,0,FALSE,-0.25625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"San Diego State",2021,0.858,0.604,0.798,0.276923076923077,0,0.44240625,0.0393230769230769,2,9,1,0.0368181818181818,0.326923076923077,3.16195804195804,0.22358925783732,1,1,1,0.0660384615384615,0.0451650300831386,0.0451650300831386,FALSE,-0.115625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"San Jose State",2021,0.743,1,0.832,0.215384615384615,0,0.499203125,0.0553538461538462,9,7,0,0,0,3.59116083916084,0.303461135116176,6,1,0.166666666666667,0,0.0509814706995176,0.0509814706995176,FALSE,-0.271875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"South Alabama",2021,0.776,0.859,0.655,0.230769230769231,0,0.21825,0.0516923076923077,13,11,2,0.0740909090909091,0.523076923076923,5.82646153846154,0.427203971030685,2,1,0.5,0.180461538461538,0.147385370005586,0.147385370005586,FALSE,0.11875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"South Carolina",2021,0.66,0.268,0.518,0.838461538461538,0,0.1134375,0.285076923076923,8,12,8,0.301363636363636,0.961538461538462,7.53371328671329,0.513370313192476,2,1,0.5,0.463461538461538,0.247444490958773,0.247444490958773,FALSE,0.228125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"South Florida",2021,0.429,-0.364,0.375,0.446153846153846,0,0.046921875,0.254753846153846,10,17,2,0.0736363636363636,0.5,-9.32584615384615,-2.27215876072415,5,3,0.6,0.3125,-1.4200992254526,0,FALSE,0.290625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Southern California",2021,0.709,0.794,0.653,0.930769230769231,0.415214074956123,0.6480703125,0.270853846153846,9,9,8,0.311818181818182,0.984615384615385,74.3463951048951,2.06990183089505,6,6,1,0.341661538461538,0.718255935320583,0.718255935320583,TRUE,-0.0140625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Southern Miss",2021,0.483,0.006,0.469,0.353846153846154,0,0.158484375,0.182938461538462,8,15,2,0.0727272727272727,0.442307692307692,0,-0.491494242760212,1,0,0,0.234865384615385,-0.260983442905673,0,FALSE,0.071875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Stanford",2021,0.403,0.133,0.489,0.823076923076923,0,0.1227890625,0.491376923076923,1,3,0,0,0,0,-0.491494242760212,0,0,1,0,-0.251153558050469,0,FALSE,0.0953125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Syracuse",2021,0.852,-0.097,0.644,0.476923076923077,0,0.0665625,0.0705846153846154,3,16,1,0.0363636363636364,0.269230769230769,0,-0.491494242760212,0,0,1,0.0958461538461538,-0.174971950422636,0,FALSE,0.321875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"TCU",2021,0.66,0.795,0.732,0.738461538461539,0,0.4125,0.251076923076923,6,23,5,0.192727272727273,0.9,3.56475524475524,0.283331050842947,2,1,0.5,0.2412,0.0759327216259099,0.0759327216259099,FALSE,-0.225,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Temple",2021,0.453,-0.016,0.499,0.4,0,0.0672421875,0.2188,11,18,4,0.147272727272727,0.753846153846154,-6.72268531468531,-1.72451238764149,4,2,0.5,0.377676923076923,-0.863980706208388,0,FALSE,0.2515625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Tennessee",2021,0.31,0.305,0.273,0.861538461538462,0,0.09203125,0.594461538461538,10,37,5,0.189090909090909,0.884615384615385,34.5875979020979,1.5110754421114,2,2,1,0.643115384615385,1.09855184641499,1.09855184641499,TRUE,0.103125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Texas",2021,0.442,0.142,0.392,0.923076923076923,0.244757917322226,0.3315,0.515076923076923,8,16,4,0.151363636363636,0.811538461538462,0,-0.491494242760212,2,0,0,0.493415384615385,-0.298828499598209,0,FALSE,0.0961538461538461,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Texas A&M",2021,0.624,0.049,0.593,0.953846153846154,0.791694562803769,0.502125,0.358646153846154,1,19,1,0.0390909090909091,0.411538461538462,0,-0.491494242760212,0,0,1,0.167496153846154,-0.200038156803407,0,FALSE,0.156850961538462,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Texas State",2021,0.882,1.002,0.905,0.261538461538462,0,0.165375,0.0308615384615385,19,15,2,0.0736363636363636,0.5,6.25756993006993,0.469850910395665,5,3,0.6,0.0475,0.0446358364875882,0.0446358364875882,FALSE,0.2125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Texas Tech",2021,0.629,0.459,0.679,0.553846153846154,0,0.1965625,0.205476923076923,11,16,6,0.226363636363636,0.907692307692308,33.9512132867133,1.45325183063353,2,2,1,0.291369230769231,0.466493837633363,0.466493837633363,FALSE,0.0875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Toledo",2021,0.708,0.397,0.715,0.346153846153846,0,0.6084375,0.101076923076923,5,3,1,0.0363636363636364,0.269230769230769,3.22417132867133,0.243404177810631,3,1,0.333333333333333,0.0767307692307692,0.0693701906760299,0.0693701906760299,FALSE,-0.459375,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Troy",2021,0.503,0.805,0.596,0.307692307692308,0,0.243640625,0.152923076923077,8,9,3,0.109545454545455,0.638461538461538,7.88734615384615,0.535494886915245,2,1,0.5,0.257938461538462,0.216339934313759,0.216339934313759,FALSE,-0.084375,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Tulane",2021,0.608,0.586,0.491,0.338461538461538,0,0.37525,0.132676923076923,5,11,0,0,0,6.82033566433566,0.491494242760212,2,2,1,0,0.250170569564948,0.250170569564948,FALSE,-0.2171875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Tulsa",2021,0.726,0.229,0.47,0.361538461538462,0,0.5671875,0.0990615384615385,6,7,1,0.0368181818181818,0.326923076923077,0.142909090909091,-0.0289266675067026,3,1,0.333333333333333,0.173269230769231,-0.0153311337785524,0,FALSE,-0.38125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UAB",2021,0.63,0.963,0.635,0.3,0,0.408515625,0.111,6,8,1,0.0363636363636364,0.269230769230769,24.890013986014,1.03643338949379,3,2,0.666666666666667,0.0982692307692308,0.378298187165233,0.378298187165233,FALSE,-0.2484375,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UCF",2021,0.626,0.948,0.583,0.630769230769231,0,0.44015625,0.235907692307692,10,17,2,0.0763636363636364,0.576923076923077,-9.02172377622378,-2.06990183089505,6,4,0.666666666666667,0.240576923076923,-0.863149063483236,0,FALSE,-0.303125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UCLA",2021,0.853,1,0.757,0.830769230769231,0,0.4864765625,0.122123076923077,8,8,8,0.309090909090909,0.976923076923077,8.42018181818182,0.580557887777313,2,2,1,0.237392307692308,0.141075566729887,0.141075566729887,FALSE,-0.1703125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UL Monroe",2021,0.913,1.035,0.778,0.0692307692307692,0,0.0499296875,0.00602307692307692,15,21,1,0.0386363636363636,0.396153846153846,27.2200944055944,1.07000871793283,8,4,0.5,0.0879461538461538,0.237541935381088,0.237541935381088,FALSE,0.3453125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UNLV",2021,0.604,0.397,0.584,0.176923076923077,0,0.0755,0.0700615384615385,6,14,0,0,0,0,-0.491494242760212,3,0,0,0,-0.204461604988248,0,FALSE,0.275,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UTEP",2021,1.051,1.032,0.873,0.0769230769230769,0,0.36128125,-0.00392307692307692,4,11,0,0,0,0.0591818181818182,-0.0482230735559221,1,1,1,0,-0.00612433034160211,0,FALSE,0.05625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"UTSA",2021,0.949,1,0.958,0.407692307692308,0,0.50415625,0.0207923076923077,9,6,1,0.0368181818181818,0.326923076923077,8.17631118881119,0.557884762839599,2,1,0.5,0.0137307692307692,0.0234311600392632,0.0234311600392632,FALSE,-0.13125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Utah",2021,0.368,-0.056,0.268,0.769230769230769,0.0568475452196382,0.16675,0.486153846153846,8,17,4,0.150454545454545,0.792307692307692,9.7627972027972,0.626832204878776,4,2,0.5,0.579969230769231,0.458841173971264,0.458841173971264,FALSE,0.362259615384615,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Utah State",2021,1.264,-0.064,0.465,0.184615384615385,0,0.079,-0.0487384615384615,12,16,2,0.0731818181818182,0.465384615384615,93.749048951049,2.27215876072415,5,4,0.8,0.248980769230769,1.21560493698742,1.21560493698742,TRUE,0.3375,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Vanderbilt",2021,0.828,0.548,0.568,0.569230769230769,0,0.09703125,0.0979076923076923,5,21,2,0.0745454545454546,0.534615384615385,-3.31611188811189,-1.57444496521704,2,1,0.5,0.230953846153846,-0.680160224973762,0,FALSE,0.2828125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Virginia",2021,0.804,0.973,0.914,0.6,0,0.48365625,0.1176,6,9,2,0.0759090909090909,0.565384615384615,28.8192972027972,1.17884089055755,3,2,0.666666666666667,0.0486230769230769,0.101380316587949,0.101380316587949,FALSE,-0.2015625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Virginia Tech",2021,0.565,0.385,0.528,0.707692307692308,0,0.2692578125,0.307846153846154,7,19,3,0.113181818181818,0.707692307692308,-0.415814685314685,-1.10483574396211,1,1,1,0.334030769230769,-0.521482471150116,0,FALSE,-0.0765625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Wake Forest",2021,0.919,1,0.853,0.530769230769231,0,0.5097578125,0.0429923076923077,6,11,3,0.11,0.65,4.26470979020979,0.323714956873427,2,1,0.5,0.09555,0.0475860986603938,0.0475860986603938,FALSE,-0.1546875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Washington",2021,0.83,0.964,0.916,0.869230769230769,0.269640275326903,0.784609375,0.147769230769231,4,10,3,0.112272727272727,0.696153846153846,6.24757342657343,0.448425483305935,1,1,1,0.0584769230769231,0.0376677405976985,0.0376677405976985,FALSE,-0.0914663461538462,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Washington State",2021,0.784,0.179,0.855,0.538461538461538,0,0.055125,0.116307692307692,7,24,3,0.112272727272727,0.696153846153846,5.1137972027972,0.385320466407568,3,2,0.666666666666667,0.100942307692308,0.0558714676290973,0.0558714676290973,FALSE,0.3296875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"West Virginia",2021,0.869,0.92,0.825,0.576923076923077,0,0.6585390625,0.0755769230769231,2,23,2,0.0781818181818182,0.607692307692308,0,-0.491494242760212,0,0,1,0.106346153846154,-0.0860114924830372,0,FALSE,-0.3578125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Western Kentucky",2021,0.412,-0.247,0.276,0.438461538461538,0,0.08046875,0.257815384615385,19,24,2,0.075,0.546153846153846,42.3036083916084,1.64485362695147,10,5,0.5,0.395415384615385,1.19087402591287,1.19087402591287,TRUE,0.2046875,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Western Michigan",2021,0.821,1,0.894,0.192307692307692,0,0.5965078125,0.0344230769230769,1,7,0,0,0,0,-0.491494242760212,0,0,1,0,-0.0520983897325825,0,FALSE,-0.3265625,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Wisconsin",2021,0.808,0.854,0.665,0.846153846153846,0.441714408912736,0.68175,0.162461538461538,2,8,1,0.0377272727272727,0.35,2.69740559440559,0.203861747374645,1,1,1,0.11725,0.0682936853705061,0.0682936853705061,FALSE,0.0639423076923077,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Wyoming",2021,0.853,1,0.946,0.0846153846153846,0,0.5931015625,0.0124384615384615,1,4,0,0,0,0,-0.491494242760212,0,0,1,0,-0.0265406891090515,0,FALSE,-0.2953125,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Air Force",2022,0.733,0.998,0.861,0.0114503816793893,0,0.501823076923077,0.00305725190839695,0,9,0,0,0,0,-1.04135693056116,0,0,1,0,-0.144748613348002,0,FALSE,-0.280035231943629,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Akron",2022,0.203,0.075,0.467,0.290076335877863,0,0.0109307692307692,0.231190839694656,15,10,8,0.300454545454545,0.763358778625954,14.6090088105727,0,7,3,0.428571428571429,0.406870229007634,0,0,FALSE,0.350733998825602,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Alabama",2022,0.552,0.894,0.586,1,1,0.543507692307692,0.448,5,24,5,0.214545454545455,0.572519083969466,86.6262422907489,0.977656435829815,3,3,1,0.237022900763359,0.404749764433544,0.404749764433544,FALSE,0.0153846153846153,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"App State",2022,0.555,0.967,0.673,0.297709923664122,0,0.520846153846154,0.132480916030534,9,10,3,0.112727272727273,0.320610687022901,43.0903017621145,0.586928231282555,4,2,0.5,0.104839694656489,0.191925531629395,0.191925531629395,FALSE,-0.533881385789783,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Arizona",2022,0.563,1,0.825,0.641221374045801,0,0.125592307692308,0.280213740458015,8,27,7,0.276363636363636,0.725190839694656,199.92786123348,2.27508613296153,3,3,1,0.126908396946565,0.398140073268269,0.398140073268269,FALSE,0.181503229594833,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Arizona State",2022,0.139,0.084,0.134,0.702290076335878,0,0.116546153846154,0.604671755725191,13,21,13,0.510909090909091,0.931297709923664,183.0650969163,1.82037254798458,5,5,1,0.806503816793893,1.57644262655465,1.57644262655465,TRUE,-0.433881385789783,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Arkansas",2022,0.681,1.007,0.744,0.809160305343511,0.213314293485652,0.502892307692308,0.25812213740458,9,22,8,0.324545454545455,0.786259541984733,64.0081123348018,0.70483000972131,3,3,1,0.201282442748092,0.180436482488655,0.180436482488655,FALSE,0.108866705813271,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Arkansas State",2022,0.203,0.082,0.252,0.343511450381679,0,0.0140538461538462,0.273778625954198,11,25,5,0.188181818181818,0.49618320610687,9.32137885462555,-0.192528501828079,4,3,0.75,0.371145038167939,-0.144011319367403,0,FALSE,0.335349383440987,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Army",2022,0.618,-0.038,0.525,0.0229007633587786,0,0.537184615384615,0.00874809160305343,0,6,0,0,0,0,-1.04135693056116,0,0,1,0,-0.494644542016553,0,FALSE,-0.464650616559014,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"Auburn",2022,0.452,0.046,0.558,0.877862595419847,0,0.232953846153846,0.481068702290076,11,24,9,0.355909090909091,0.809160305343511,96.7272026431718,1.10959039401044,6,3,0.5,0.357648854961832,0.490438954152612,0.490438954152612,FALSE,-0.11080446271286,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
"BYU",2022,0.612,0.82,0.578,0.198473282442748,0.0747126436781609,0.466061538461538,0.0770076335877863,4,10,4,0.160454545454545,0.465648854961832,1.00892511013216,-0.633024632738729,2,1,0.5,0.196503816793893,-0.267136395015744,0,FALSE,0.04762184380505,"cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls","2026-08-31 23:27:28 UTC"
